Student ID,student_name,gender,grade,school_name,reading_score,math_score
22198,Lori Williams,F,9th,Bailey High School,84,56
21649,Lori Wilson,F,11th,Bailey High School,76,82
18336,Lori Zamora,F,12th,Bailey High School,63,90
37861,Lorraine Atkins,F,11th,Thomas High School,95,73
3770,Lorraine Carlson,F,9th,Figueroa High School,72,78
9036,Lorraine Mclaughlin,F,9th,Hernandez High School,70,99
26225,Lorraine Ramos,F,10th,Rodriguez High School,82,95
26778,Lorraine Rodriguez,F,12th,Rodriguez High School,71,62
37809,Lorraine Rojas,F,9th,Thomas High School,98,74
4355,Lorraine Stephens,F,9th,Figueroa High School,87,96
32173,Lorraine Williams,F,9th,Johnson High School,71,81
36741,Louis Banks,M,10th,Ford High School,92,81
20282,Louis Cannon,M,10th,Bailey High School,66,99
11026,Louis Chavez,M,11th,Hernandez High School,65,91
33949,Louis Cooper MD,M,10th,Johnson High School,74,84
27698,Louis Davidson,M,11th,Rodriguez High School,78,55
38906,Louis Elliott,M,9th,Thomas High School,95,80
16241,Louis Flowers,M,10th,Cabrera High School,93,77
16541,Louis Franco,M,12th,Cabrera High School,90,89
29388,Louis Freeman,M,10th,Rodriguez High School,65,87
33043,Louis Freeman,M,11th,Johnson High School,95,72
23513,Louis Hodge,M,10th,Pena High School,92,91
21303,Louis Hodges DDS,M,9th,Bailey High School,99,56
5449,Louis Johnston,M,12th,Figueroa High School,64,94
26509,Louis Leonard,M,9th,Rodriguez High School,79,80
2366,Louis Little,M,12th,Huang High School,85,81
21650,Louis Mcdaniel,M,9th,Bailey High School,81,98
28208,Louis Ortiz,M,12th,Rodriguez High School,79,97
9385,Louis Reese,M,9th,Hernandez High School,90,75
33500,Louis Smith MD,M,12th,Johnson High School,89,75
36026,Louis Snow,M,10th,Ford High School,75,97
4912,Louis Soto,M,12th,Figueroa High School,71,55
9817,Louis Taylor,M,9th,Hernandez High School,63,59
9222,Louis Thomas,M,9th,Hernandez High School,89,68
18318,Louis Waters,M,9th,Bailey High School,77,82
31122,Louis Williams,M,9th,Johnson High School,81,68
15450,Louis Wilson,M,11th,Wilson High School,78,96
22394,Louis Woods,M,9th,Bailey High School,74,81
1755,Lucas Brown,M,11th,Huang High School,80,74
12224,Lucas Burns,M,10th,Hernandez High School,73,95
22153,Lucas Coleman,M,11th,Bailey High School,77,64
12450,Lucas Cox,M,9th,Griffin High School,72,76
38139,Lucas Cox,M,12th,Thomas High School,69,74
5722,Lucas Diaz,M,10th,Figueroa High School,96,55
2390,Lucas Hernandez,M,10th,Huang High School,68,70
11928,Lucas Hodge,M,12th,Hernandez High School,99,94
28349,Lucas Jackson,M,10th,Rodriguez High School,81,87
18849,Lucas James,M,12th,Bailey High School,96,99
26444,Lucas Johnson,M,9th,Rodriguez High School,99,64
22897,Lucas Jones,M,9th,Holden High School,80,81
13368,Lucas Kaiser,M,9th,Griffin High School,96,94
6713,Lucas Mcbride,M,11th,Shelton High School,72,76
23440,Lucas Pearson,M,9th,Pena High School,75,81
31480,Lucas Petty,M,11th,Johnson High School,94,62
12208,Lucas Pitts,M,11th,Hernandez High School,92,90
2477,Lucas Smith,M,11th,Huang High School,92,70
3982,Lucas Ward,M,9th,Figueroa High School,87,57
39096,Lucas Williams Jr.,M,12th,Thomas High School,85,89
29935,Lucas Young,M,11th,Rodriguez High School,93,79
28005,Luis Aguirre,M,9th,Rodriguez High School,72,88
18683,Luis Allen,M,12th,Bailey High School,99,71
19052,Luis Best,M,10th,Bailey High School,98,91
19383,Luis Brown,M,11th,Bailey High School,70,75
7496,Luis Byrd,M,11th,Shelton High School,78,83
38972,Luis Cannon,M,9th,Thomas High School,83,99
36458,Luis Cooper,M,10th,Ford High School,76,80
35075,Luis Diaz,M,10th,Ford High School,64,81
21941,Luis Ellis,M,11th,Bailey High School,65,67
1883,Luis Escobar,M,10th,Huang High School,66,99
12781,Luis Finley,M,10th,Griffin High School,84,87
13898,Luis Garrett,M,12th,Wilson High School,92,97
14006,Luis Glover,M,12th,Wilson High School,73,79
3010,Luis Gomez,M,10th,Figueroa High School,88,74
4652,Luis Hahn,M,10th,Figueroa High School,70,95
14518,Luis Hester,M,10th,Wilson High School,84,75
36027,Luis Hill,M,12th,Ford High School,89,64
37850,Luis Hill,M,9th,Thomas High School,95,83
13127,Luis Jacobs,M,11th,Griffin High School,89,91
36993,Luis Jenkins,M,11th,Ford High School,78,88
14048,Luis Johnson,M,11th,Wilson High School,94,70
35965,Luis Jones,M,12th,Ford High School,83,71
32386,Luis Kim,M,12th,Johnson High School,75,75
19869,Luis King,M,11th,Bailey High School,76,81
4337,Luis Marks,M,9th,Figueroa High School,67,80
30456,Luis May,M,12th,Johnson High School,63,87
14722,Luis Mccormick,M,9th,Wilson High School,81,81
16577,Luis Meyer,M,9th,Cabrera High School,83,94
28699,Luis Moreno,M,10th,Rodriguez High School,95,96
2438,Luis Palmer,M,10th,Huang High School,98,94
474,Luis Parker,M,9th,Huang High School,89,95
9958,Luis Patterson,M,11th,Hernandez High School,75,89
21015,Luis Perez,M,10th,Bailey High School,66,90
10126,Luis Schmidt,M,9th,Hernandez High School,76,85
3453,Luis Silva,M,10th,Figueroa High School,88,69
31628,Luis Silva,M,12th,Johnson High School,72,86
32266,Luis Smith,M,12th,Johnson High School,74,75
18304,Luis Stevens,M,12th,Bailey High School,88,61
18196,Luis Stewart,M,12th,Bailey High School,84,70
29150,Luis Stokes,M,12th,Rodriguez High School,68,55
12092,Luis Thomas,M,10th,Hernandez High School,74,84
28771,Luis Valentine,M,10th,Rodriguez High School,92,67
700,Luis Watts,M,11th,Huang High School,83,99
32522,Luis West,M,10th,Johnson High School,73,64
17492,Luis Williams,M,11th,Cabrera High School,89,76
29030,Luis Young,M,9th,Rodriguez High School,71,83
11447,Luke Baker,M,10th,Hernandez High School,76,88
25332,Luke Barrett,M,9th,Wright High School,97,83
33451,Luke Boyle,M,9th,Johnson High School,68,76
38952,Luke Brown,M,12th,Thomas High School,94,82
1519,Luke Cook,M,11th,Huang High School,91,77
34124,Luke Cordova,M,9th,Johnson High School,96,70
20720,Luke Dunlap,M,12th,Bailey High School,78,63
26751,Luke Foster,M,9th,Rodriguez High School,66,87
22429,Luke Fry,M,9th,Bailey High School,90,62
15260,Luke Fuller,M,10th,Wilson High School,81,98
7201,Luke Kelly,M,12th,Shelton High School,90,78
1180,Luke Klein,M,12th,Huang High School,68,88
414,Luke Lowery MD,M,10th,Huang High School,93,82
20819,Luke Moody,M,10th,Bailey High School,82,79
34359,Luke Murray,M,11th,Johnson High School,79,98
9719,Luke Ochoa,M,10th,Hernandez High School,92,59
35985,Luke Perez,M,10th,Ford High School,76,65
19047,Luke Peters,M,11th,Bailey High School,67,90
17758,Luke Tyler,M,10th,Cabrera High School,90,73
5775,Luke White,M,10th,Figueroa High School,69,88
14033,Lydia Gomez,F,12th,Wilson High School,71,68
38838,Lydia Gomez,F,11th,Thomas High School,95,80
6024,Lydia Jacobson,F,10th,Shelton High School,96,70
7537,Lydia Jones,F,11th,Shelton High School,97,82
28586,Lydia Jones,F,10th,Rodriguez High School,77,69
1183,Lydia Norris,F,11th,Huang High School,88,88
29994,Lynn Bautista,F,10th,Rodriguez High School,66,75
16945,Lynn Cruz,F,10th,Cabrera High School,96,92
7181,Lynn Douglas,F,10th,Shelton High School,96,90
38908,Lynn Duncan,F,11th,Thomas High School,74,81
22792,Lynn Fitzgerald,F,10th,Bailey High School,86,79
1098,Lynn Hill,F,9th,Huang High School,76,91
15886,Lynn Humphrey,F,11th,Wilson High School,70,70
25799,Lynn Johnson,F,11th,Wright High School,90,82
3723,Lynn Jones,F,9th,Figueroa High School,92,80
9181,Lynn Jones MD,F,12th,Hernandez High School,97,87
5932,Lynn Lyons,F,11th,Shelton High School,76,70
16269,Lynn Mcdonald,F,11th,Cabrera High School,82,77
17815,Lynn Miller,F,11th,Cabrera High School,81,88
4715,Lynn Morales,F,9th,Figueroa High School,87,59
36717,Lynn Ortega,F,9th,Ford High School,71,60
30361,Lynn Pierce,F,10th,Johnson High School,83,61
20923,Lynn Rivas,F,9th,Bailey High School,71,74
3103,Lynn Smith,F,11th,Figueroa High School,91,78
15372,Lynn Stanley,F,12th,Wilson High School,86,94
29602,Lynn Steele,F,9th,Rodriguez High School,63,84
5058,Lynn Torres,F,10th,Figueroa High School,98,55
28320,Lynn Williams,F,10th,Rodriguez High School,84,97
12817,Lynn Wyatt,F,12th,Griffin High School,69,96
4025,Mackenzie Brown,F,12th,Figueroa High School,86,80
29786,Mackenzie Fernandez,F,11th,Rodriguez High School,79,87
10712,Mackenzie Garza,F,10th,Hernandez High School,80,56
12162,Mackenzie Gonzales,F,9th,Hernandez High School,92,88
30785,Mackenzie Hall,F,10th,Johnson High School,88,81
35035,Mackenzie Hodges,F,12th,Ford High School,72,86
15784,Mackenzie Holmes,F,11th,Wilson High School,82,71
841,Mackenzie Jones,F,9th,Huang High School,77,94
19320,Mackenzie Mason,F,9th,Bailey High School,83,58
15923,Mackenzie Michael,F,9th,Wilson High School,71,89
18736,Mackenzie Miller,F,11th,Bailey High School,97,55
3325,Mackenzie Mills,F,11th,Figueroa High School,91,65
19891,Mackenzie Patrick,F,10th,Bailey High School,74,73
30250,Mackenzie Robertson,F,9th,Johnson High School,86,75
9569,Mackenzie Ryan,F,11th,Hernandez High School,78,65
10749,Mackenzie Scott,F,9th,Hernandez High School,81,62
14746,Mackenzie Smith,F,12th,Wilson High School,91,72
7937,Mackenzie Weber,F,11th,Hernandez High School,83,56
21529,Madeline Brown,F,12th,Bailey High School,99,57
19829,Madeline Clark,F,11th,Bailey High School,63,87
37430,Madeline Hancock,F,9th,Ford High School,64,63
30077,Madeline Harrington,F,11th,Johnson High School,90,87
34386,Madeline James,F,9th,Johnson High School,85,76
12326,Madeline Larsen,F,9th,Griffin High School,98,94
39014,Madeline Lopez,F,9th,Thomas High School,89,75
22281,Madeline Monroe,F,9th,Bailey High School,66,60
31949,Madeline Morton,F,9th,Johnson High School,76,74
21908,Madeline Nelson,F,10th,Bailey High School,82,58
26923,Madeline Nicholson,F,11th,Rodriguez High School,80,89
26189,Madeline Ortiz,F,11th,Rodriguez High School,97,89
34694,Madeline Perez,F,9th,Johnson High School,80,56
8407,Madeline Perkins,F,10th,Hernandez High School,93,63
35981,Madeline Ramos,F,12th,Ford High School,80,91
57,Madeline Snyder MD,F,9th,Huang High School,97,56
19727,Madison Adkins,F,10th,Bailey High School,70,66
4485,Madison Allen,F,10th,Figueroa High School,64,65
7522,Madison Bailey,F,12th,Shelton High School,75,80
30755,Madison Boone,F,10th,Johnson High School,66,69
10510,Madison Brown,F,12th,Hernandez High School,77,93
19616,Madison Burns,F,9th,Bailey High School,93,89
32577,Madison Bush,F,10th,Johnson High School,78,94
38154,Madison Castaneda,F,10th,Thomas High School,81,75
35187,Madison Coleman,F,12th,Ford High School,69,89
9424,Madison Collier,F,9th,Hernandez High School,71,81
21545,Madison Conley,F,12th,Bailey High School,98,76
37438,Madison Copeland,F,11th,Ford High School,90,75
15985,Madison Cruz,F,12th,Wilson High School,70,96
28888,Madison George,F,10th,Rodriguez High School,94,72
31166,Madison Graham,F,10th,Johnson High School,81,62
13742,Madison Gregory,F,9th,Wilson High School,91,90
37543,Madison Hampton,F,9th,Thomas High School,82,73
11953,Madison Hebert,F,9th,Hernandez High School,66,77
10198,Madison Hicks,F,10th,Hernandez High School,94,87
31589,Madison Hill,F,11th,Johnson High School,93,57
20594,Madison Hoffman,F,10th,Bailey High School,80,60
35421,Madison Jones,F,9th,Ford High School,74,94
18490,Madison Kline,F,10th,Bailey High School,68,67
20635,Madison Li,F,12th,Bailey High School,96,84
21123,Madison Miller,F,12th,Bailey High School,83,94
25685,Madison Montgomery,F,10th,Wright High School,98,73
35791,Madison Newton,F,11th,Ford High School,79,95
19282,Madison Olson,F,10th,Bailey High School,95,58
38551,Madison Palmer,F,10th,Thomas High School,86,84
25916,Madison Parker,F,12th,Wright High School,73,81
35420,Madison Potter,F,10th,Ford High School,76,91
20162,Madison Powell,F,12th,Bailey High School,67,61
5022,Madison Ramos,F,11th,Figueroa High School,71,58
25061,Madison Richard,F,11th,Wright High School,73,90
19431,Madison Richards,F,11th,Bailey High School,97,90
34029,Madison Russell,F,12th,Johnson High School,79,99
2196,Madison Shaffer,F,10th,Huang High School,90,61
4952,Madison Shaw,F,12th,Figueroa High School,80,75
38594,Madison Suarez,F,9th,Thomas High School,91,71
35896,Madison Summers,F,9th,Ford High School,64,67
17363,Madison Thompson,F,12th,Cabrera High School,80,88
36997,Madison Trujillo,F,11th,Ford High School,72,98
22352,Madison Wagner,F,9th,Bailey High School,99,71
33059,Madison Warner,F,11th,Johnson High School,66,83
26523,Madison Wheeler,F,9th,Rodriguez High School,66,94
15166,Madison Williams,F,12th,Wilson High School,98,83
28097,Madison Wilson,F,11th,Rodriguez High School,68,97
14448,Madison Wood,F,12th,Wilson High School,69,68
18288,Makayla Gutierrez,F,10th,Bailey High School,68,72
4530,Makayla Hampton,F,9th,Figueroa High School,66,83
20299,Makayla Harris,F,10th,Bailey High School,77,99
19094,Makayla Hooper,F,11th,Bailey High School,72,62
30207,Makayla Martinez,F,12th,Johnson High School,86,86
6220,Malik Bennett,M,10th,Shelton High School,69,75
12157,Malik Friedman,M,12th,Hernandez High School,64,72
22360,Malik Jones,M,12th,Bailey High School,82,86
35760,Malik Mccann,M,12th,Ford High School,79,55
30128,Malik Parks,M,11th,Johnson High School,65,69
22497,Malik Roy,M,11th,Bailey High School,68,94
38987,Malik Thomas,M,11th,Thomas High School,82,77
12212,Malik Thompson,M,11th,Hernandez High School,79,74
26221,Malik Torres,M,9th,Rodriguez High School,92,55
18060,Malik White,M,12th,Bailey High School,79,77
19856,Mallory Anderson,F,9th,Bailey High School,63,74
32583,Mallory Berry,F,11th,Johnson High School,95,63
32533,Mallory Bryant,F,11th,Johnson High School,63,66
20252,Mallory Chen,F,9th,Bailey High School,79,87
22711,Mallory Graves,F,9th,Bailey High School,90,61
12233,Mallory Hernandez,F,9th,Hernandez High School,88,96
19774,Mallory Howard,F,9th,Bailey High School,98,77
23605,Mallory Lawson,F,9th,Pena High School,92,99
8267,Mallory Martin,F,10th,Hernandez High School,95,88
2998,Mallory Nguyen,F,9th,Figueroa High School,67,68
16115,Mallory Solomon,F,10th,Cabrera High School,71,70
33378,Mallory Stone,F,10th,Johnson High School,82,85
17314,Mallory Sullivan,F,11th,Cabrera High School,84,92
15101,Mallory Travis,F,10th,Wilson High School,73,83
4539,Mallory Webb,F,12th,Figueroa High School,78,95
16297,Mandy Adams,F,9th,Cabrera High School,89,73
25225,Mandy Glover,F,11th,Wright High School,72,70
22585,Mandy Hensley,F,9th,Bailey High School,68,96
18637,Mandy Mcconnell DDS,F,10th,Bailey High School,64,76
22307,Mandy Moody,F,12th,Bailey High School,70,64
14410,Mandy Myers,F,9th,Wilson High School,77,78
37441,Mandy Rivera,F,11th,Ford High School,69,73
5081,Mandy Trujillo,F,12th,Figueroa High School,81,93
21948,Manuel Aguirre,M,10th,Bailey High School,74,60
19376,Manuel Arellano,M,12th,Bailey High School,63,64
27613,Manuel Chandler,M,11th,Rodriguez High School,98,66
35716,Manuel Cox,M,9th,Ford High School,70,60
35223,Manuel Diaz,M,11th,Ford High School,81,91
13099,Manuel Dunn,M,11th,Griffin High School,89,73
12101,Manuel Flores,M,12th,Hernandez High School,71,95
16427,Manuel Garcia,M,10th,Cabrera High School,74,84
28659,Manuel Gomez,M,10th,Rodriguez High School,80,61
16467,Manuel Gutierrez,M,10th,Cabrera High School,98,71
32159,Manuel Howell,M,11th,Johnson High School,92,92
11988,Manuel Jackson,M,11th,Hernandez High School,88,90
33113,Manuel Johnson,M,12th,Johnson High School,70,61
15176,Manuel Johnston,M,10th,Wilson High School,91,89
38737,Manuel Lane,M,10th,Thomas High School,91,78
9978,Manuel Mcbride,M,10th,Hernandez High School,81,76
31435,Manuel Mercer,M,10th,Johnson High School,81,71
19620,Manuel Meza,M,11th,Bailey High School,74,81
18095,Manuel Miller,M,12th,Bailey High School,94,57
13388,Manuel Nixon,M,9th,Griffin High School,82,85
19923,Manuel Olson,M,12th,Bailey High School,64,70
25303,Manuel Owen,M,11th,Wright High School,87,88
10741,Manuel Parsons,M,11th,Hernandez High School,74,73
24776,Manuel Price,M,10th,Wright High School,93,97
9149,Manuel Rice,M,12th,Hernandez High School,81,69
8119,Manuel Shepherd,M,10th,Hernandez High School,94,87
17764,Manuel Thomas,M,11th,Cabrera High School,81,90
1075,Manuel Turner,M,12th,Huang High School,67,96
21579,Manuel Turner,M,10th,Bailey High School,84,78
36536,Manuel Walters,M,9th,Ford High School,77,75
35799,Manuel Weaver,M,9th,Ford High School,89,81
30104,Marc Alvarez,M,12th,Johnson High School,68,58
19003,Marc Andrews,M,11th,Bailey High School,79,79
31820,Marc Ayers,M,9th,Johnson High School,84,95
8471,Marc Baker,M,11th,Hernandez High School,74,79
12159,Marc Brown,M,11th,Hernandez High School,94,85
22010,Marc Chaney,M,11th,Bailey High School,78,97
17563,Marc Chen,M,9th,Cabrera High School,85,92
3000,Marc Clark,M,10th,Figueroa High School,89,60
15664,Marc Collins,M,11th,Wilson High School,70,81
25456,Marc Curry,M,11th,Wright High School,71,92
16192,Marc Davis,M,11th,Cabrera High School,74,79
12865,Marc Harmon DDS,M,11th,Griffin High School,99,69
99,Marc Hernandez,M,10th,Huang High School,87,63
31067,Marc Johnson,M,12th,Johnson High School,97,87
33464,Marc Johnson,M,9th,Johnson High School,75,65
36827,Marc Lee,M,11th,Ford High School,77,70
37678,Marc Moore,M,10th,Thomas High School,88,93
37493,Marc Norton,M,9th,Ford High School,92,84
22140,Marc Palmer,M,10th,Bailey High School,74,77
30822,Marc Perez,M,11th,Johnson High School,82,88
23541,Marc Potts,M,9th,Pena High School,97,70
5326,Marc Rosales,M,12th,Figueroa High School,78,63
12423,Marc Sanchez,M,9th,Griffin High School,72,88
38384,Marc Short,M,11th,Thomas High School,79,88
36302,Marc Smith,M,9th,Ford High School,85,64
38301,Marc Snyder,M,11th,Thomas High School,79,77
26297,Marc Wiley,M,9th,Rodriguez High School,95,69
6958,Marc Wilson,M,9th,Shelton High School,71,72
8468,Marcia Carter,F,10th,Hernandez High School,74,63
19471,Marcia Casey,F,11th,Bailey High School,89,68
25424,Marcia Knox,F,9th,Wright High School,84,95
16614,Marcia Lewis,F,12th,Cabrera High School,71,90
35610,Marcia Rodriguez,F,9th,Ford High School,88,82
27020,Marcia Smith,F,11th,Rodriguez High School,76,94
27351,Marcia Swanson DDS,F,11th,Rodriguez High School,85,69
37104,Marcia Taylor,F,9th,Ford High School,84,97
9824,Marco Drake,M,10th,Hernandez High School,72,85
25515,Marco Peterson,M,12th,Wright High School,86,95
9514,Marco Ramos,M,12th,Hernandez High School,78,70
18657,Marco Williams,M,9th,Bailey High School,74,58
2958,Marcus Barry,M,10th,Figueroa High School,82,67
25833,Marcus Butler,M,10th,Wright High School,79,87
20457,Marcus Davis,M,11th,Bailey High School,66,72
9405,Marcus Dixon,M,9th,Hernandez High School,88,88
10842,Marcus Drake,M,10th,Hernandez High School,90,87
37697,Marcus Fernandez,M,10th,Thomas High School,98,84
3576,Marcus Flores,M,10th,Figueroa High School,89,72
17688,Marcus Fox,M,9th,Cabrera High School,86,85
27482,Marcus Gill,M,10th,Rodriguez High School,66,87
4162,Marcus Gonzales,M,11th,Figueroa High School,95,64
32171,Marcus Gonzalez,M,11th,Johnson High School,63,57
28722,Marcus Goodman,M,9th,Rodriguez High School,90,60
7497,Marcus Graham,M,10th,Shelton High School,81,82
3463,Marcus Griffin,M,9th,Figueroa High School,97,55
26357,Marcus Hardy,M,9th,Rodriguez High School,92,58
14879,Marcus Harris,M,12th,Wilson High School,73,99
26982,Marcus Harris,M,9th,Rodriguez High School,64,56
36344,Marcus Harris,M,12th,Ford High School,68,97
10452,Marcus Henderson,M,9th,Hernandez High School,85,76
8773,Marcus Jackson,M,10th,Hernandez High School,81,94
15888,Marcus Jones,M,12th,Wilson High School,95,68
34311,Marcus Jones MD,M,11th,Johnson High School,78,62
18087,Marcus Kelly,M,11th,Bailey High School,90,85
15123,Marcus Martin,M,12th,Wilson High School,81,68
22896,Marcus Martinez,M,11th,Holden High School,94,80
14251,Marcus Mccarthy,M,11th,Wilson High School,79,92
39085,Marcus Morgan,M,9th,Thomas High School,91,88
26232,Marcus Munoz,M,11th,Rodriguez High School,66,98
34633,Marcus Nicholson,M,9th,Johnson High School,76,59
1171,Marcus Olson,M,9th,Huang High School,82,61
